ph1,ph2,ph3,probability
r,l,j,0.0035794183445190158
r,m,i,0.4168908015061861
r,m,e,0.16083916083916083
r,m,a,0.2824098977945132
r,m,j,0.03012372243141474
r,m,o,0.06293706293706294
r,m,E,0.015599784830554062
r,m,O,0.01613770844540075
r,m,u,0.014523937600860678
r,m,ii,0.0005379236148466917
r,o,n,0.241921768707483
r,o,ɡ,0.025297619047619048
r,o,b,0.019345238095238096
r,o,k,0.03316326530612245
r,o,d,0.045068027210884355
r,o,f,0.05505952380952381
r,o,m,0.07461734693877552
r,o,p,0.06568877551020408
r,o,s,0.04336734693877551
r,o,z,0.05272108843537415
r,o,t,0.05038265306122449
r,o,a,0.0055272108843537416
r,o,tt,0.011054421768707483
r,o,v,0.08035714285714286
r,o,JJ,0.0021258503401360546
r,o,j,0.006802721088435374
r,o,dZ,0.01020408163265306
r,o,l,0.029336734693877552
r,o,i,0.01020408163265306
r,o,ll,0.016156462585034014
r,o,tts,0.0036139455782312926
r,o,ss,0.021258503401360544
r,o,vv,0.015731292517006803
r,o,tS,0.032950680272108845
r,o,r,0.01020408163265306
r,o,u,0.00021258503401360543
r,o,J,0.002551020408163265
r,o,kk,0.007653061224489796
r,o,LL,0.0021258503401360546
r,o,ŋ,0.009991496598639456
r,o,e,0.003401360544217687
r,o,E,0.00021258503401360543
r,o,ff,0.0010629251700680273
r,o,S,0.005952380952380952
r,o,pp,0.0012755102040816326
r,o,mm,0.00021258503401360543
r,o,ttS,0.0012755102040816326
r,o,ddZ,0.0006377551020408163
r,o,ddz,0.0012755102040816326
r,s,i,0.6326315789473684
r,s,e,0.14736842105263157
r,s,a,0.11894736842105263
r,s,o,0.07
r,s,E,0.004736842105263158
r,s,u,0.010526315789473684
r,s,p,0.0015789473684210526
r,s,k,0.002631578947368421
r,s,O,0.00631578947368421
r,s,t,0.005263157894736842
r,t,i,0.3795105765242638
r,t,ii,0.0016590626296142678
r,t,o,0.10783907092492742
r,t,O,0.012857735379510576
r,t,a,0.24802986312733305
r,t,e,0.14060555785980922
r,t,j,0.012028204064703443
r,t,w,0.007880547490667772
r,t,u,0.055993363749481544
r,t,E,0.026545002073828285
r,t,r,0.006636250518457071
r,t,aa,0.00041476565740356696
ss,e,r,0.5915300546448088
ss,e,k,0.020491803278688523
ss,e,d,0.03961748633879782
ss,e,JJ,0.07103825136612021
ss,e,m,0.031420765027322405
ss,e,nn,0.00819672131147541
ss,e,n,0.023224043715846996
ss,e,rr,0.004098360655737705
ss,e,ss,0.05327868852459016
ss,e,s,0.030054644808743168
ss,e,t,0.01366120218579235
ss,e,tt,0.050546448087431695
ss,e,tts,0.004098360655737705
ss,e,f,0.00273224043715847
ss,e,z,0.001366120218579235
ss,e,kk,0.00273224043715847
ss,e,p,0.00273224043715847
ss,e,pp,0.00546448087431694
ss,e,ddz,0.001366120218579235
ss,e,LL,0.001366120218579235
ss,e,i,0.001366120218579235
ss,e,o,0.001366120218579235
ss,e,ddZ,0.0273224043715847
ss,e,ll,0.001366120218579235
ss,e,ɡ,0.00819672131147541
ss,e,v,0.001366120218579235
e,r,o,0.08804075795495174
e,r,a,0.22738648552020022
e,r,E,0.05845548802288166
e,r,e,0.10073292813728996
e,r,L,0.004737218448337505
e,r,l,0.04263496603503754
e,r,s,0.04826599928494816
e,r,t,0.039595995709688955
e,r,O,0.02672506256703611
e,r,m,0.05032177332856632
e,r,v,0.03673578834465499
e,r,j,0.016446192348945298
e,r,k,0.025026814444047193
e,r,i,0.11512334644261708
e,r,tS,0.020200214515552376
e,r,n,0.02672506256703611
e,r,ɡ,0.007508044333214158
e,r,dZ,0.007150518412584912
e,r,u,0.006167322130854487
e,r,d,0.01528423310690025
e,r,z,0.003128351805505899
e,r,ii,0.000446907400786557
e,r,tz,0.0011619592420450482
e,r,f,0.0077761887736860925
e,r,b,0.007239899892742224
e,r,w,0.000446907400786557
e,r,p,0.012334644261708974
e,r,dz,0.0005362888809438684
e,r,ts,0.0034858777261351447
e,r,J,0.0001787629603146228
ss,i,m,0.2526071842410197
ss,i,n,0.08690614136732329
ss,i,b,0.04287369640787949
ss,i,v,0.0996523754345307
ss,i,a,0.01853997682502897
ss,i,k,0.13789107763615296
ss,i,tS,0.019698725376593278
ss,i,l,0.019698725376593278
ss,i,d,0.05098493626882966
ss,i,t,0.038238702201622246
ss,i,r,0.010428736964078795
ss,i,S,0.004634994206257242
ss,i,s,0.09269988412514485
ss,i,ll,0.01738122827346466
ss,i,f,0.03476245654692932
ss,i,JJ,0.006952491309385863
ss,i,ss,0.0034762456546929316
ss,i,tt,0.002317497103128621
ss,i,LL,0.0034762456546929316
ss,i,ɡ,0.002317497103128621
ss,i,dZ,0.012746234067207415
ss,i,p,0.009269988412514484
ss,i,kk,0.012746234067207415
ss,i,z,0.004634994206257242
ss,i,ttS,0.010428736964078795
ss,i,dd,0.0011587485515643105
ss,i,J,0.002317497103128621
ss,i,pp,0.0011587485515643105
i,m,o,0.11565739225313694
i,m,e,0.19967266775777415
i,m,i,0.14102564102564102
i,m,a,0.1407528641571195
i,m,O,0.011183851609383524
i,m,E,0.014457174031642117
i,m,p,0.26650300054555376
i,m,b,0.0927441352973268
i,m,u,0.011729405346426624
i,m,n,0.00027277686852154935
i,m,j,0.003000545553737043
i,m,k,0.0008183306055646482
i,m,w,0.002182214948172395
n,e,r,0.2657634184471079
n,e,ɡ,0.0583637311099531
n,e,v,0.06774361646690985
n,e,z,0.03595622720166754
n,e,s,0.08441896821261073
n,e,a,0.06409588327253778
n,e,u,0.0005211047420531526
n,e,t,0.05680041688379364
n,e,ddZ,0.028139656070870246
n,e,i,0.02136529442417926
n,e,tt,0.07920792079207921
n,e,dd,0.0005211047420531526
n,e,l,0.007816571130797291
n,e,ll,0.016675351745700884
n,e,m,0.02136529442417926
n,e,w,0.017196456487754037
n,e,o,0.024491922876498175
n,e,ss,0.02136529442417926
n,e,kk,0.001563314226159458
n,e,b,0.01771756122980719
n,e,d,0.014069828035435123
n,e,f,0.020844189682126108
n,e,p,0.005732152162584679
n,e,n,0.009379885356956748
n,e,k,0.012506513809275664
n,e,tS,0.008337675872850442
n,e,dZ,0.0026055237102657635
n,e,LL,0.001563314226159458
n,e,j,0.006774361646690985
n,e,S,0.003126628452318916
n,e,tts,0.008337675872850442
n,e,bb,0.0036477331943720686
n,e,ttS,0.0010422094841063053
n,e,ff,0.004168837936425221
n,e,ts,0.0005211047420531526
n,e,mm,0.003126628452318916
n,e,J,0.0010422094841063053
n,e,O,0.0010422094841063053
n,e,pp,0.0010422094841063053
r,E,bb,0.2790834312573443
r,E,i,0.0846063454759107
r,E,v,0.009400705052878966
r,E,ll,0.09518213866039953
r,E,t,0.0199764982373678
r,E,n,0.2191539365452409
r,E,d,0.019388954171562868
r,E,ɡ,0.014688601645123384
r,E,s,0.029964747356051705
r,E,ts,0.0005875440658049354
r,E,a,0.01410105757931845
r,E,ss,0.0481786133960047
r,E,tts,0.011163337250293772
r,E,k,0.01527614571092832
r,E,JJ,0.0005875440658049354
r,E,l,0.006462984723854289
r,E,e,0.002937720329024677
r,E,o,0.00881316098707403
r,E,dZ,0.009400705052878966
r,E,ŋ,0.004112808460634548
r,E,m,0.03290246768507638
r,E,r,0.007050528789659225
r,E,nn,0.00881316098707403
r,E,z,0.008225616921269096
r,E,p,0.01527614571092832
r,E,w,0.0023501762632197414
r,E,tt,0.011163337250293772
r,E,kk,0.0017626321974148062
r,E,tS,0.004700352526439483
r,E,ddZ,0.00881316098707403
r,E,b,0.0011750881316098707
r,E,dd,0.0011750881316098707
r,E,f,0.0005875440658049354
r,E,ɡ:,0.0017626321974148062
r,E,S,0.0005875440658049354
r,E,u,0.0005875440658049354
E,bb,e,0.9903660886319846
E,bb,a,0.0019267822736030828
E,bb,o,0.0019267822736030828
E,bb,r,0.005780346820809248
r,e,m,0.08981925488749538
r,e,v,0.03633345628919218
r,e,tts,0.026742899299151603
r,e,r,0.04020656584286241
r,e,s,0.09369236444116562
r,e,mm,0.00885282183696053
r,e,d,0.05367023238657322
r,e,S,0.014939136849870896
r,e,t,0.07322021394319439
r,e,a,0.045924013279232755
r,e,ll,0.007561785319070454
r,e,n,0.0684249354481741
r,e,i,0.01770564367392106
r,e,o,0.012725931390630763
r,e,tt,0.0367023238657322
r,e,ɡ,0.042604205090372556
r,e,ss,0.030431575064551825
r,e,ddZ,0.01899668019181114
r,e,b,0.004610844706750277
r,e,z,0.05569900405754334
r,e,bb,0.004979712283290299
r,e,O,0.002950940612320177
r,e,u,0.0005533013648100332
r,e,w,0.0012910365178900774
r,e,kk,0.0073773515308004425
r,e,ŋ,0.0005533013648100332
r,e,l,0.014754703061600885
r,e,p,0.03707119144227222
r,e,ttS,0.009590556990040576
r,e,JJ,0.005717447436370343
r,e,E,0.0011066027296200663
r,e,j,0.0007377351530800443
r,e,k,0.0466617484323128
r,e,dZ,0.02028771670970122
r,e,dd,0.0073773515308004425
r,e,pp,0.0009221689413500553
r,e,ddz,0.0014754703061600886
r,e,tS,0.03541128734784212
r,e,f,0.021578753227591296
r,e,LL,0.00018443378827001107
r,e,nn,0.00036886757654002215
r,e,ts,0.00018443378827001107
e,m,o,0.26395089285714285
e,m,e,0.15401785714285715
e,m,i,0.1875
e,m,j,0.020089285714285716
e,m,p,0.12388392857142858
e,m,a,0.12444196428571429
e,m,O,0.017857142857142856
e,m,b,0.04743303571428571
e,m,E,0.03571428571428571
e,m,n,0.0005580357142857143
e,m,l,0.0005580357142857143
e,m,u,0.023995535714285716
i,k,a,0.46932766235890727
i,k,O,0.016685751676754457
i,k,r,0.019957467691804353
i,k,e,0.12056273515458858
i,k,o,0.276132831670211
i,k,j,0.021756911500081792
i,k,t,0.0011451006052674627
i,k,w,0.01325044986095207
i,k,i,0.017994438082774414
i,k,l,0.014395550466219532
i,k,u,0.022574840503844267
i,k,s,0.0024537870112874205
i,k,E,0.0032717160150498937
i,k,z,0.0001635858007524947
i,k,n,0.0003271716015049894
r,b,i,0.22462562396006655
r,b,a,0.3410981697171381
r,b,e,0.09317803660565724
r,b,o,0.1497504159733777
r,b,O,0.03826955074875208
r,b,u,0.05324459234608985
r,b,E,0.033277870216306155
r,b,j,0.06156405990016639
r,b,r,0.0016638935108153079
r,b,l,0.0016638935108153079
r,b,s,0.0016638935108153079
b,i,k,0.02540220152413209
b,i,l,0.5774767146486028
b,i,d,0.017781541066892465
b,i,m,0.0059271803556308214
b,i,ss,0.009737510584250635
b,i,t,0.10160880609652836
b,i,r,0.03090601185436071
b,i,tS,0.008890770533446233
b,i,a,0.006350550381033023
b,i,kk,0.005080440304826418
b,i,n,0.06223539373412362
b,i,ɡ,0.012701100762066046
b,i,S,0.0059271803556308214
b,i,s,0.03598645215918713
b,i,v,0.010160880609652836
b,i,tts,0.012277730736663843
b,i,ll,0.0071972904318374255
b,i,b,0.011854360711261643
b,i,bb,0.001693480101608806
b,i,ttS,0.000846740050804403
b,i,e,0.001693480101608806
b,i,E,0.0004233700254022015
b,i,ff,0.000846740050804403
b,i,f,0.0046570702794242165
b,i,dZ,0.0012701100762066045
b,i,LL,0.007620660457239628
b,i,JJ,0.0021168501270110076
b,i,O,0.000846740050804403
b,i,p,0.003810330228619814
b,i,rr,0.003386960203217612
b,i,z,0.011854360711261643
b,i,tt,0.000846740050804403
b,i,ddz,0.010160880609652836
b,i,o,0.0004233700254022015
k,a,t,0.14870357393132447
k,a,n,0.13538892782060266
k,a,r,0.17813594954449896
k,a,tts,0.02452697967764541
k,a,d,0.019481429572529782
k,a,tS,0.0025227750525578137
k,a,p,0.05872459705676244
k,a,m,0.08395234758234058
k,a,v,0.05017519271198318
k,a,l,0.09698668535388928
k,a,s,0.024947442186405044
k,a,b,0.017939733707077785
k,a,f,0.003644008409250175
k,a,e,0.0004204625087596356
k,a,LL,0.005185704274702173
k,a,rr,0.012193412754029432
k,a,i,0.005466012613875262
k,a,ss,0.020602662929222144
k,a,J,0.007428170988086896
k,a,mm,0.008409250175192713
k,a,tt,0.015276804484933426
k,a,j,0.0018220042046250876
k,a,z,0.015697266993693063
k,a,ddz,0.0004204625087596356
k,a,ttS,0.01079187105816398
k,a,k,0.0025227750525578137
k,a,o,0.0011212333566923615
k,a,kk,0.0016818500350385423
k,a,dd,0.000700770847932726
k,a,E,0.0001401541695865452
k,a,ff,0.0023826208829712684
k,a,ɡ,0.0005606166783461808
k,a,ddZ,0.0004204625087596356
k,a,dZ,0.002102312543798178
k,a,JJ,0.002803083391730904
k,a,ll,0.004484933426769446
k,a,ŋ,0.0016818500350385423
k,a,nn,0.006306937631394534
k,a,O,0.0008409250175192712
k,a,pp,0.012053258584442887
k,a,S,0.002102312543798178
k,a,w,0.008969866853538892
k,a,bb,0.0001401541695865452
k,a,tz,0.0001401541695865452
a,s,i,0.12384069830878341
a,s,t,0.4522640480087289
a,s,p,0.12220403709765412
a,s,k,0.23076923076923078
a,s,f,0.06710310965630115
a,s,S,0.0005455537370430987
a,s,v,0.0032733224222585926
ss,a,i,0.015503875968992248
ss,a,m,0.01808785529715762
ss,a,mm,0.006459948320413436
ss,a,n,0.19509043927648578
ss,a,r,0.1847545219638243
ss,a,t,0.2648578811369509
ss,a,v,0.05297157622739018
ss,a,l,0.056847545219638244
ss,a,d,0.0012919896640826874
ss,a,ddZ,0.060723514211886306
ss,a,ɡ,0.002583979328165375
ss,a,p,0.028423772609819122
ss,a,ss,0.025839793281653745
ss,a,tts,0.012919896640826873
ss,a,rr,0.003875968992248062
ss,a,LL,0.002583979328165375
ss,a,s,0.00516795865633075
ss,a,f,0.002583979328165375
ss,a,b,0.006459948320413436
ss,a,k,0.031007751937984496
ss,a,ŋ,0.003875968992248062
ss,a,ll,0.006459948320413436
ss,a,j,0.006459948320413436
ss,a,pp,0.003875968992248062
ss,a,nn,0.0012919896640826874
a,m,e,0.3473850315599639
a,m,o,0.24549143372407575
a,m,s,0.001352569882777277
a,m,p,0.08859332732191164
a,m,a,0.10752930568079351
a,m,i,0.09242560865644725
a,m,E,0.012398557258791704
a,m,b,0.0775473399458972
a,m,u,0.010595130748422003
a,m,j,0.004959422903516681
a,m,O,0.006762849413886384
a,m,f,0.0004508566275924256
a,m,l,0.0006762849413886385
a,m,n,0.002254283137962128
a,m,r,0.0002254283137962128
a,m,z,0.0004508566275924256
a,m,S,0.0004508566275924256
a,m,v,0.0002254283137962128
a,m,aa,0.0002254283137962128
m,e,n,0.6174748184586554
m,e,l,0.027406886858749122
m,e,s,0.017100023424689623
m,e,r,0.1061138439915671
m,e,t,0.04520965097212462
m,e,i,0.0007027406886858749
m,e,d,0.03302881236823612
m,e,ll,0.006324666198172874
m,e,ddZ,0.004919184820801124
m,e,ss,0.02553291168892012
m,e,v,0.0053876786132583745
m,e,kk,0.006090419301944249
m,e,o,0.0014054813773717498
m,e,J,0.00046849379245724994
m,e,tt,0.06910283438744437
m,e,ddz,0.0053876786132583745
m,e,m,0.008198641368001873
m,e,ŋ,0.0018739751698289998
m,e,z,0.0032794565472007496
m,e,mm,0.00023424689622862497
m,e,tts,0.00046849379245724994
m,e,a,0.0037479503396579995
m,e,tS,0.0011712344811431249
m,e,k,0.00046849379245724994
m,e,f,0.0009369875849144999
m,e,ɡ,0.004216444132115249
m,e,dZ,0.00023424689622862497
m,e,nn,0.0007027406886858749
m,e,S,0.0016397282736003748
m,e,u,0.00023424689622862497
m,e,O,0.00023424689622862497
m,e,b,0.0007027406886858749
e,n,t,0.5582847626977518
e,n,a,0.05065223424923675
e,n,e,0.08021093533166805
e,n,i,0.03649736330835415
e,n,d,0.09450457951706911
e,n,z,0.013738551207327226
e,n,s,0.04024424091035248
e,n,u,0.026644462947543714
e,n,tz,0.03261171246183736
e,n,ts,0.006383569247849014
e,n,j,0.008465167915625868
e,n,o,0.021371079655842354
e,n,O,0.007077435470441299
e,n,E,0.01623646960865945
e,n,w,0.0011101859561476548
e,n,f,0.00263669164585068
e,n,p,0.00013877324451845685
e,n,v,0.0002775464890369137
e,n,dz,0.0022203719122953097
e,n,b,0.00013877324451845685
e,n,r,0.00041631973355537054
e,n,l,0.00013877324451845685
a,mm,o,0.2507163323782235
a,mm,a,0.32951289398280803
a,mm,E,0.02148997134670487
a,mm,e,0.11174785100286533
a,mm,i,0.24212034383954154
a,mm,O,0.012893982808022923
a,mm,u,0.03151862464183381
r,a,nn,0.04976657329598506
r,a,i,0.019514472455648926
r,a,n,0.11605975723622783
r,a,r,0.07749766573295985
r,a,ss,0.020448179271708684
r,a,t,0.15826330532212884
r,a,ttS,0.013632119514472456
r,a,tt,0.03305322128851541
r,a,k,0.012324929971988795
r,a,m,0.032866479925303456
r,a,z,0.01437908496732026
r,a,s,0.03492063492063492
r,a,v,0.05340802987861811
r,a,tts,0.03912231559290383
r,a,l,0.041549953314659195
r,a,dZ,0.0067226890756302525
r,a,b,0.017927170868347338
r,a,ɡ,0.012605042016806723
r,a,p,0.020168067226890758
r,a,ŋ,0.012324929971988795
r,a,d,0.03594771241830065
r,a,pp,0.019234360410831
r,a,f,0.029411764705882353
r,a,ts,0.00018674136321195143
r,a,LL,0.0033613445378151263
r,a,mm,0.015779645191409897
r,a,ddZ,0.014285714285714285
r,a,e,0.003734827264239029
r,a,j,0.00392156862745098
r,a,ff,0.014005602240896359
r,a,bb,0.004014939309056956
r,a,kk,0.01942110177404295
r,a,tS,0.006255835667600374
r,a,J,0.007936507936507936
r,a,rr,0.002054154995331466
r,a,ddz,0.00065359477124183
r,a,E,0.002147525676937442
r,a,ɡ:,0.003734827264239029
r,a,o,0.0016806722689075631
r,a,w,0.002987861811391223
r,a,dd,0.004855275443510738
r,a,vv,0.005695611577964519
r,a,ll,0.005322128851540616
r,a,JJ,0.0012138188608776844
r,a,u,0.0009337068160597573
r,a,O,0.0005602240896358543
r,a,S,0.004108309990662932
a,nn,o,0.5573770491803278
a,nn,a,0.13459879206212252
a,nn,e,0.07506471095772217
a,nn,i,0.08283002588438308
a,nn,j,0.013805004314063849
a,nn,O,0.021570319240724764
a,nn,w,0.005176876617773943
a,nn,u,0.1000862812769629
a,nn,E,0.009490940465918895
ss,j,a,0.13402061855670103
ss,j,o,0.7835051546391752
ss,j,E,0.044673539518900345
ss,j,e,0.027491408934707903
ss,j,O,0.010309278350515464
s,t,a,0.25284542895606416
s,t,j,0.019214294456002937
s,t,o,0.058254803573614
s,t,i,0.2672867458083466
s,t,e,0.1080651083098764
s,t,O,0.016032309386855955
s,t,E,0.028393097540080774
s,t,r,0.2133153836739689
s,t,u,0.03071839432138049
s,t,w,0.0024476808224207563
s,t,l,0.00012238404112103782
s,t,b,0.00036715212336311344
s,t,k,0.0009790723289683026
s,t,d,0.00024476808224207564
s,t,f,0.0004895361644841513
s,t,m,0.0007343042467262269
s,t,n,0.00012238404112103782
s,t,p,0.00012238404112103782
s,t,v,0.00012238404112103782
s,t,ii,0.00012238404112103782
n,ts,a,0.5667034178610805
n,ts,e,0.25248070562293273
n,ts,i,0.07717750826901874
n,ts,o,0.07938257993384785
n,ts,O,0.011025358324145534
n,ts,u,0.006615214994487321
n,ts,E,0.006615214994487321
t,O,tts,0.011510791366906475
t,O,ttS,0.007194244604316547
t,O,r,0.48345323741007196
t,O,l,0.09496402877697842
t,O,m,0.04028776978417266
t,O,n,0.08345323741007195
t,O,f,0.02014388489208633
t,O,t,0.025899280575539568
t,O,ll,0.007194244604316547
t,O,ss,0.02158273381294964
t,O,k,0.012949640287769784
t,O,d,0.02158273381294964
t,O,dZ,0.004316546762589928
t,O,ɡ,0.02446043165467626
t,O,p,0.025899280575539568
t,O,s,0.017266187050359712
t,O,tt,0.02158273381294964
t,O,LL,0.02877697841726619
t,O,j,0.007194244604316547
t,O,v,0.004316546762589928
t,O,pp,0.007194244604316547
t,O,e,0.0014388489208633094
t,O,b,0.0028776978417266188
t,O,ŋ,0.0057553956834532375
t,O,ff,0.0057553956834532375
t,O,kk,0.0014388489208633094
t,O,i,0.0028776978417266188
t,O,a,0.0014388489208633094
t,O,rr,0.0057553956834532375
t,O,z,0.0014388489208633094
O,tts,i,0.35443037974683544
O,tts,a,0.17721518987341772
O,tts,o,0.25316455696202533
O,tts,j,0.10126582278481013
O,tts,e,0.11392405063291139
a,tt,a,0.22333685322069693
a,tt,e,0.21752903907074975
a,tt,E,0.0454065469904963
a,tt,i,0.2212249208025343
a,tt,o,0.10401267159450897
a,tt,u,0.06863780359028511
a,tt,O,0.009503695881731784
a,tt,j,0.011087645195353749
a,tt,r,0.0850052798310454
a,tt,w,0.012671594508975714
a,tt,s,0.0010559662090813093
a,tt,ee,0.0005279831045406547
tt,E,n,0.6032608695652174
tt,E,r,0.08152173913043478
tt,E,ŋ,0.05434782608695652
tt,E,rr,0.04891304347826087
tt,E,s,0.043478260869565216
tt,E,ll,0.043478260869565216
tt,E,nn,0.059782608695652176
tt,E,m,0.02717391304347826
tt,E,l,0.010869565217391304
tt,E,i,0.016304347826086956
tt,E,o,0.010869565217391304
E,n,d,0.35456110154905335
E,n,t,0.34222604704532417
E,n,e,0.04417670682730924
E,n,ts,0.1285140562248996
E,n,i,0.03384968445209409
E,n,s,0.03155479059093517
E,n,o,0.015777395295467584
E,n,j,0.006024096385542169
E,n,a,0.025530694205393
E,n,u,0.0008605851979345956
E,n,tz,0.005737234652897304
E,n,w,0.0037292025243832474
E,n,f,0.0011474469305794606
E,n,p,0.0005737234652897303
E,n,v,0.002294893861158921
E,n,dz,0.002008032128514056
E,n,ee,0.0005737234652897303
E,n,r,0.00028686173264486515
E,n,z,0.00028686173264486515
E,n,k,0.00028686173264486515
o,m,i,0.1992233009708738
o,m,a,0.14718446601941748
o,m,o,0.05553398058252427
o,m,p,0.2978640776699029
o,m,u,0.04
o,m,e,0.08893203883495146
o,m,b,0.12427184466019417
o,m,O,0.014368932038834952
o,m,E,0.024854368932038837
o,m,j,0.002330097087378641
o,m,w,0.005436893203883495
tt,e,r,0.47129186602870815
tt,e,v,0.05861244019138756
tt,e,ss,0.019138755980861243
tt,e,tts,0.02033492822966507
tt,e,kk,0.0035885167464114833
tt,e,ddZ,0.022727272727272728
tt,e,m,0.01076555023923445
tt,e,n,0.1423444976076555
tt,e,nn,0.013157894736842105
tt,e,rr,0.05861244019138756
tt,e,z,0.011961722488038277
tt,e,s,0.041866028708133975
tt,e,ddz,0.0215311004784689
tt,e,i,0.005980861244019139
tt,e,ll,0.004784688995215311
tt,e,mm,0.0035885167464114833
tt,e,ɡ,0.02033492822966507
tt,e,d,0.008373205741626795
tt,e,t,0.03110047846889952
tt,e,a,0.0011961722488038277
tt,e,o,0.0011961722488038277
tt,e,O,0.0023923444976076554
tt,e,u,0.0023923444976076554
tt,e,tS,0.013157894736842105
tt,e,l,0.004784688995215311
tt,e,tt,0.0023923444976076554
tt,e,b,0.0023923444976076554
r,L,e,0.1939655172413793
r,L,i,0.8060344827586207
L,e,l,0.8163265306122449
L,e,n,0.1836734693877551
e,l,o,0.12512664640324214
e,l,a,0.23606889564336372
e,l,e,0.2725430597771023
e,l,i,0.1940222897669706
e,l,u,0.02988855116514691
e,l,O,0.015197568389057751
e,l,E,0.05167173252279635
e,l,m,0.008611955420466059
e,l,v,0.012664640324214792
e,l,j,0.012664640324214792
e,l,k,0.0025329280648429585
e,l,tS,0.004559270516717325
e,l,f,0.00303951367781155
e,l,ɡ,0.005572441742654508
e,l,p,0.004052684903748734
e,l,t,0.015197568389057751
e,l,d,0.001519756838905775
e,l,s,0.004052684903748734
e,l,dz,0.0005065856129685917
e,l,n,0.0005065856129685917
e,v,a,0.46747519294377066
e,v,e,0.08930540242557883
e,v,j,0.017089305402425578
e,v,o,0.19955898566703417
e,v,i,0.18577728776185226
e,v,E,0.013781697905181918
e,v,u,0.006615214994487321
e,v,O,0.007717750826901874
e,v,r,0.012679162072767364
tt,i,m,0.09523809523809523
tt,i,v,0.288961038961039
tt,i,n,0.15043290043290045
tt,i,t,0.06168831168831169
tt,i,l,0.0367965367965368
tt,i,s,0.050865800865800864
tt,i,k,0.07575757575757576
tt,i,tS,0.03787878787878788
tt,i,r,0.04004329004329004
tt,i,S,0.007575757575757576
tt,i,ss,0.006493506493506494
tt,i,LL,0.030303030303030304
tt,i,z,0.008658008658008658
tt,i,d,0.0010822510822510823
tt,i,ɡ,0.00974025974025974
tt,i,ll,0.004329004329004329
