sentence_ids,tokens,lemma,PoS,depparse,head,constituency
11,rivolgeva,rivolgere,VERB,acl:relcl,occhiatacce,"(ROOT (fc (f (sn (sa (DET Questi)) (NOUN servi)) (ibar (AUX erano) (AUX stati)) (compc (sn (PRON loro)) (sv2 (ADP a) (VERB rubare) (compt (sn (DET l') (NOUN anello)))))) (PUNCT ,) (CCONJ e) (cp (sp (ADP con) (sn (DET la) (NOUN coscienza) (sa (ADJ sporca)) (f2 (PRON che) (f (ibar (VERB avevano)))))) (PUNCT ,) (sn (DET le) (NOUN occhiatacce) (f2 (PRON che) (f (ibar (VERB rivolgeva)) (compt (sn (sa (DET loro)) (PROPN Gambara)) (sn (sq (DET ogni)) (NOUN volta) (f2 (PRON che) (f (ibar (VERB entravano))))))))) (fp (PUNCT ,) (sp (ADP per) (sv2 (VERB dar) (compin (PRON si) (sn (NOUN aria) (spd (ADP d') (sn (NOUN uomo) (spd (ADP d') (sn (NOUN autorità))))))))) (PUNCT ,)) (f (ibar (VERB parevano)) (compt (sn (sa (DET loro)) (NOUN occhiate) (spd (ADP di) (sn (NOUN sospetto))))))) (PUNCT .)))"
11,loro,loro,DET,det:poss,Gambara,"(ROOT (fc (f (sn (sa (DET Questi)) (NOUN servi)) (ibar (AUX erano) (AUX stati)) (compc (sn (PRON loro)) (sv2 (ADP a) (VERB rubare) (compt (sn (DET l') (NOUN anello)))))) (PUNCT ,) (CCONJ e) (cp (sp (ADP con) (sn (DET la) (NOUN coscienza) (sa (ADJ sporca)) (f2 (PRON che) (f (ibar (VERB avevano)))))) (PUNCT ,) (sn (DET le) (NOUN occhiatacce) (f2 (PRON che) (f (ibar (VERB rivolgeva)) (compt (sn (sa (DET loro)) (PROPN Gambara)) (sn (sq (DET ogni)) (NOUN volta) (f2 (PRON che) (f (ibar (VERB entravano))))))))) (fp (PUNCT ,) (sp (ADP per) (sv2 (VERB dar) (compin (PRON si) (sn (NOUN aria) (spd (ADP d') (sn (NOUN uomo) (spd (ADP d') (sn (NOUN autorità))))))))) (PUNCT ,)) (f (ibar (VERB parevano)) (compt (sn (sa (DET loro)) (NOUN occhiate) (spd (ADP di) (sn (NOUN sospetto))))))) (PUNCT .)))"
11,Gambara,Gambara,PROPN,obj,rivolgeva,"(ROOT (fc (f (sn (sa (DET Questi)) (NOUN servi)) (ibar (AUX erano) (AUX stati)) (compc (sn (PRON loro)) (sv2 (ADP a) (VERB rubare) (compt (sn (DET l') (NOUN anello)))))) (PUNCT ,) (CCONJ e) (cp (sp (ADP con) (sn (DET la) (NOUN coscienza) (sa (ADJ sporca)) (f2 (PRON che) (f (ibar (VERB avevano)))))) (PUNCT ,) (sn (DET le) (NOUN occhiatacce) (f2 (PRON che) (f (ibar (VERB rivolgeva)) (compt (sn (sa (DET loro)) (PROPN Gambara)) (sn (sq (DET ogni)) (NOUN volta) (f2 (PRON che) (f (ibar (VERB entravano))))))))) (fp (PUNCT ,) (sp (ADP per) (sv2 (VERB dar) (compin (PRON si) (sn (NOUN aria) (spd (ADP d') (sn (NOUN uomo) (spd (ADP d') (sn (NOUN autorità))))))))) (PUNCT ,)) (f (ibar (VERB parevano)) (compt (sn (sa (DET loro)) (NOUN occhiate) (spd (ADP di) (sn (NOUN sospetto))))))) (PUNCT .)))"
11,ogni,ogni,DET,det,volta,"(ROOT (fc (f (sn (sa (DET Questi)) (NOUN servi)) (ibar (AUX erano) (AUX stati)) (compc (sn (PRON loro)) (sv2 (ADP a) (VERB rubare) (compt (sn (DET l') (NOUN anello)))))) (PUNCT ,) (CCONJ e) (cp (sp (ADP con) (sn (DET la) (NOUN coscienza) (sa (ADJ sporca)) (f2 (PRON che) (f (ibar (VERB avevano)))))) (PUNCT ,) (sn (DET le) (NOUN occhiatacce) (f2 (PRON che) (f (ibar (VERB rivolgeva)) (compt (sn (sa (DET loro)) (PROPN Gambara)) (sn (sq (DET ogni)) (NOUN volta) (f2 (PRON che) (f (ibar (VERB entravano))))))))) (fp (PUNCT ,) (sp (ADP per) (sv2 (VERB dar) (compin (PRON si) (sn (NOUN aria) (spd (ADP d') (sn (NOUN uomo) (spd (ADP d') (sn (NOUN autorità))))))))) (PUNCT ,)) (f (ibar (VERB parevano)) (compt (sn (sa (DET loro)) (NOUN occhiate) (spd (ADP di) (sn (NOUN sospetto))))))) (PUNCT .)))"
11,volta,volta,NOUN,obl,rivolgeva,"(ROOT (fc (f (sn (sa (DET Questi)) (NOUN servi)) (ibar (AUX erano) (AUX stati)) (compc (sn (PRON loro)) (sv2 (ADP a) (VERB rubare) (compt (sn (DET l') (NOUN anello)))))) (PUNCT ,) (CCONJ e) (cp (sp (ADP con) (sn (DET la) (NOUN coscienza) (sa (ADJ sporca)) (f2 (PRON che) (f (ibar (VERB avevano)))))) (PUNCT ,) (sn (DET le) (NOUN occhiatacce) (f2 (PRON che) (f (ibar (VERB rivolgeva)) (compt (sn (sa (DET loro)) (PROPN Gambara)) (sn (sq (DET ogni)) (NOUN volta) (f2 (PRON che) (f (ibar (VERB entravano))))))))) (fp (PUNCT ,) (sp (ADP per) (sv2 (VERB dar) (compin (PRON si) (sn (NOUN aria) (spd (ADP d') (sn (NOUN uomo) (spd (ADP d') (sn (NOUN autorità))))))))) (PUNCT ,)) (f (ibar (VERB parevano)) (compt (sn (sa (DET loro)) (NOUN occhiate) (spd (ADP di) (sn (NOUN sospetto))))))) (PUNCT .)))"
11,che,che,PRON,nsubj,entravano,"(ROOT (fc (f (sn (sa (DET Questi)) (NOUN servi)) (ibar (AUX erano) (AUX stati)) (compc (sn (PRON loro)) (sv2 (ADP a) (VERB rubare) (compt (sn (DET l') (NOUN anello)))))) (PUNCT ,) (CCONJ e) (cp (sp (ADP con) (sn (DET la) (NOUN coscienza) (sa (ADJ sporca)) (f2 (PRON che) (f (ibar (VERB avevano)))))) (PUNCT ,) (sn (DET le) (NOUN occhiatacce) (f2 (PRON che) (f (ibar (VERB rivolgeva)) (compt (sn (sa (DET loro)) (PROPN Gambara)) (sn (sq (DET ogni)) (NOUN volta) (f2 (PRON che) (f (ibar (VERB entravano))))))))) (fp (PUNCT ,) (sp (ADP per) (sv2 (VERB dar) (compin (PRON si) (sn (NOUN aria) (spd (ADP d') (sn (NOUN uomo) (spd (ADP d') (sn (NOUN autorità))))))))) (PUNCT ,)) (f (ibar (VERB parevano)) (compt (sn (sa (DET loro)) (NOUN occhiate) (spd (ADP di) (sn (NOUN sospetto))))))) (PUNCT .)))"
11,entravano,entrare,VERB,acl:relcl,volta,"(ROOT (fc (f (sn (sa (DET Questi)) (NOUN servi)) (ibar (AUX erano) (AUX stati)) (compc (sn (PRON loro)) (sv2 (ADP a) (VERB rubare) (compt (sn (DET l') (NOUN anello)))))) (PUNCT ,) (CCONJ e) (cp (sp (ADP con) (sn (DET la) (NOUN coscienza) (sa (ADJ sporca)) (f2 (PRON che) (f (ibar (VERB avevano)))))) (PUNCT ,) (sn (DET le) (NOUN occhiatacce) (f2 (PRON che) (f (ibar (VERB rivolgeva)) (compt (sn (sa (DET loro)) (PROPN Gambara)) (sn (sq (DET ogni)) (NOUN volta) (f2 (PRON che) (f (ibar (VERB entravano))))))))) (fp (PUNCT ,) (sp (ADP per) (sv2 (VERB dar) (compin (PRON si) (sn (NOUN aria) (spd (ADP d') (sn (NOUN uomo) (spd (ADP d') (sn (NOUN autorità))))))))) (PUNCT ,)) (f (ibar (VERB parevano)) (compt (sn (sa (DET loro)) (NOUN occhiate) (spd (ADP di) (sn (NOUN sospetto))))))) (PUNCT .)))"
11,",",",",PUNCT,punct,entravano,"(ROOT (fc (f (sn (sa (DET Questi)) (NOUN servi)) (ibar (AUX erano) (AUX stati)) (compc (sn (PRON loro)) (sv2 (ADP a) (VERB rubare) (compt (sn (DET l') (NOUN anello)))))) (PUNCT ,) (CCONJ e) (cp (sp (ADP con) (sn (DET la) (NOUN coscienza) (sa (ADJ sporca)) (f2 (PRON che) (f (ibar (VERB avevano)))))) (PUNCT ,) (sn (DET le) (NOUN occhiatacce) (f2 (PRON che) (f (ibar (VERB rivolgeva)) (compt (sn (sa (DET loro)) (PROPN Gambara)) (sn (sq (DET ogni)) (NOUN volta) (f2 (PRON che) (f (ibar (VERB entravano))))))))) (fp (PUNCT ,) (sp (ADP per) (sv2 (VERB dar) (compin (PRON si) (sn (NOUN aria) (spd (ADP d') (sn (NOUN uomo) (spd (ADP d') (sn (NOUN autorità))))))))) (PUNCT ,)) (f (ibar (VERB parevano)) (compt (sn (sa (DET loro)) (NOUN occhiate) (spd (ADP di) (sn (NOUN sospetto))))))) (PUNCT .)))"
11,per,per,ADP,mark,dar,"(ROOT (fc (f (sn (sa (DET Questi)) (NOUN servi)) (ibar (AUX erano) (AUX stati)) (compc (sn (PRON loro)) (sv2 (ADP a) (VERB rubare) (compt (sn (DET l') (NOUN anello)))))) (PUNCT ,) (CCONJ e) (cp (sp (ADP con) (sn (DET la) (NOUN coscienza) (sa (ADJ sporca)) (f2 (PRON che) (f (ibar (VERB avevano)))))) (PUNCT ,) (sn (DET le) (NOUN occhiatacce) (f2 (PRON che) (f (ibar (VERB rivolgeva)) (compt (sn (sa (DET loro)) (PROPN Gambara)) (sn (sq (DET ogni)) (NOUN volta) (f2 (PRON che) (f (ibar (VERB entravano))))))))) (fp (PUNCT ,) (sp (ADP per) (sv2 (VERB dar) (compin (PRON si) (sn (NOUN aria) (spd (ADP d') (sn (NOUN uomo) (spd (ADP d') (sn (NOUN autorità))))))))) (PUNCT ,)) (f (ibar (VERB parevano)) (compt (sn (sa (DET loro)) (NOUN occhiate) (spd (ADP di) (sn (NOUN sospetto))))))) (PUNCT .)))"
11,dar,dare,VERB,advcl,entravano,"(ROOT (fc (f (sn (sa (DET Questi)) (NOUN servi)) (ibar (AUX erano) (AUX stati)) (compc (sn (PRON loro)) (sv2 (ADP a) (VERB rubare) (compt (sn (DET l') (NOUN anello)))))) (PUNCT ,) (CCONJ e) (cp (sp (ADP con) (sn (DET la) (NOUN coscienza) (sa (ADJ sporca)) (f2 (PRON che) (f (ibar (VERB avevano)))))) (PUNCT ,) (sn (DET le) (NOUN occhiatacce) (f2 (PRON che) (f (ibar (VERB rivolgeva)) (compt (sn (sa (DET loro)) (PROPN Gambara)) (sn (sq (DET ogni)) (NOUN volta) (f2 (PRON che) (f (ibar (VERB entravano))))))))) (fp (PUNCT ,) (sp (ADP per) (sv2 (VERB dar) (compin (PRON si) (sn (NOUN aria) (spd (ADP d') (sn (NOUN uomo) (spd (ADP d') (sn (NOUN autorità))))))))) (PUNCT ,)) (f (ibar (VERB parevano)) (compt (sn (sa (DET loro)) (NOUN occhiate) (spd (ADP di) (sn (NOUN sospetto))))))) (PUNCT .)))"
11,si,si,PRON,expl,dar,"(ROOT (fc (f (sn (sa (DET Questi)) (NOUN servi)) (ibar (AUX erano) (AUX stati)) (compc (sn (PRON loro)) (sv2 (ADP a) (VERB rubare) (compt (sn (DET l') (NOUN anello)))))) (PUNCT ,) (CCONJ e) (cp (sp (ADP con) (sn (DET la) (NOUN coscienza) (sa (ADJ sporca)) (f2 (PRON che) (f (ibar (VERB avevano)))))) (PUNCT ,) (sn (DET le) (NOUN occhiatacce) (f2 (PRON che) (f (ibar (VERB rivolgeva)) (compt (sn (sa (DET loro)) (PROPN Gambara)) (sn (sq (DET ogni)) (NOUN volta) (f2 (PRON che) (f (ibar (VERB entravano))))))))) (fp (PUNCT ,) (sp (ADP per) (sv2 (VERB dar) (compin (PRON si) (sn (NOUN aria) (spd (ADP d') (sn (NOUN uomo) (spd (ADP d') (sn (NOUN autorità))))))))) (PUNCT ,)) (f (ibar (VERB parevano)) (compt (sn (sa (DET loro)) (NOUN occhiate) (spd (ADP di) (sn (NOUN sospetto))))))) (PUNCT .)))"
11,aria,aria,NOUN,obj,dar,"(ROOT (fc (f (sn (sa (DET Questi)) (NOUN servi)) (ibar (AUX erano) (AUX stati)) (compc (sn (PRON loro)) (sv2 (ADP a) (VERB rubare) (compt (sn (DET l') (NOUN anello)))))) (PUNCT ,) (CCONJ e) (cp (sp (ADP con) (sn (DET la) (NOUN coscienza) (sa (ADJ sporca)) (f2 (PRON che) (f (ibar (VERB avevano)))))) (PUNCT ,) (sn (DET le) (NOUN occhiatacce) (f2 (PRON che) (f (ibar (VERB rivolgeva)) (compt (sn (sa (DET loro)) (PROPN Gambara)) (sn (sq (DET ogni)) (NOUN volta) (f2 (PRON che) (f (ibar (VERB entravano))))))))) (fp (PUNCT ,) (sp (ADP per) (sv2 (VERB dar) (compin (PRON si) (sn (NOUN aria) (spd (ADP d') (sn (NOUN uomo) (spd (ADP d') (sn (NOUN autorità))))))))) (PUNCT ,)) (f (ibar (VERB parevano)) (compt (sn (sa (DET loro)) (NOUN occhiate) (spd (ADP di) (sn (NOUN sospetto))))))) (PUNCT .)))"
11,d',di,ADP,case,uomo,"(ROOT (fc (f (sn (sa (DET Questi)) (NOUN servi)) (ibar (AUX erano) (AUX stati)) (compc (sn (PRON loro)) (sv2 (ADP a) (VERB rubare) (compt (sn (DET l') (NOUN anello)))))) (PUNCT ,) (CCONJ e) (cp (sp (ADP con) (sn (DET la) (NOUN coscienza) (sa (ADJ sporca)) (f2 (PRON che) (f (ibar (VERB avevano)))))) (PUNCT ,) (sn (DET le) (NOUN occhiatacce) (f2 (PRON che) (f (ibar (VERB rivolgeva)) (compt (sn (sa (DET loro)) (PROPN Gambara)) (sn (sq (DET ogni)) (NOUN volta) (f2 (PRON che) (f (ibar (VERB entravano))))))))) (fp (PUNCT ,) (sp (ADP per) (sv2 (VERB dar) (compin (PRON si) (sn (NOUN aria) (spd (ADP d') (sn (NOUN uomo) (spd (ADP d') (sn (NOUN autorità))))))))) (PUNCT ,)) (f (ibar (VERB parevano)) (compt (sn (sa (DET loro)) (NOUN occhiate) (spd (ADP di) (sn (NOUN sospetto))))))) (PUNCT .)))"
11,uomo,uomo,NOUN,nmod,aria,"(ROOT (fc (f (sn (sa (DET Questi)) (NOUN servi)) (ibar (AUX erano) (AUX stati)) (compc (sn (PRON loro)) (sv2 (ADP a) (VERB rubare) (compt (sn (DET l') (NOUN anello)))))) (PUNCT ,) (CCONJ e) (cp (sp (ADP con) (sn (DET la) (NOUN coscienza) (sa (ADJ sporca)) (f2 (PRON che) (f (ibar (VERB avevano)))))) (PUNCT ,) (sn (DET le) (NOUN occhiatacce) (f2 (PRON che) (f (ibar (VERB rivolgeva)) (compt (sn (sa (DET loro)) (PROPN Gambara)) (sn (sq (DET ogni)) (NOUN volta) (f2 (PRON che) (f (ibar (VERB entravano))))))))) (fp (PUNCT ,) (sp (ADP per) (sv2 (VERB dar) (compin (PRON si) (sn (NOUN aria) (spd (ADP d') (sn (NOUN uomo) (spd (ADP d') (sn (NOUN autorità))))))))) (PUNCT ,)) (f (ibar (VERB parevano)) (compt (sn (sa (DET loro)) (NOUN occhiate) (spd (ADP di) (sn (NOUN sospetto))))))) (PUNCT .)))"
11,d',di,ADP,case,autorità,"(ROOT (fc (f (sn (sa (DET Questi)) (NOUN servi)) (ibar (AUX erano) (AUX stati)) (compc (sn (PRON loro)) (sv2 (ADP a) (VERB rubare) (compt (sn (DET l') (NOUN anello)))))) (PUNCT ,) (CCONJ e) (cp (sp (ADP con) (sn (DET la) (NOUN coscienza) (sa (ADJ sporca)) (f2 (PRON che) (f (ibar (VERB avevano)))))) (PUNCT ,) (sn (DET le) (NOUN occhiatacce) (f2 (PRON che) (f (ibar (VERB rivolgeva)) (compt (sn (sa (DET loro)) (PROPN Gambara)) (sn (sq (DET ogni)) (NOUN volta) (f2 (PRON che) (f (ibar (VERB entravano))))))))) (fp (PUNCT ,) (sp (ADP per) (sv2 (VERB dar) (compin (PRON si) (sn (NOUN aria) (spd (ADP d') (sn (NOUN uomo) (spd (ADP d') (sn (NOUN autorità))))))))) (PUNCT ,)) (f (ibar (VERB parevano)) (compt (sn (sa (DET loro)) (NOUN occhiate) (spd (ADP di) (sn (NOUN sospetto))))))) (PUNCT .)))"
11,autorità,autorità,NOUN,nmod,uomo,"(ROOT (fc (f (sn (sa (DET Questi)) (NOUN servi)) (ibar (AUX erano) (AUX stati)) (compc (sn (PRON loro)) (sv2 (ADP a) (VERB rubare) (compt (sn (DET l') (NOUN anello)))))) (PUNCT ,) (CCONJ e) (cp (sp (ADP con) (sn (DET la) (NOUN coscienza) (sa (ADJ sporca)) (f2 (PRON che) (f (ibar (VERB avevano)))))) (PUNCT ,) (sn (DET le) (NOUN occhiatacce) (f2 (PRON che) (f (ibar (VERB rivolgeva)) (compt (sn (sa (DET loro)) (PROPN Gambara)) (sn (sq (DET ogni)) (NOUN volta) (f2 (PRON che) (f (ibar (VERB entravano))))))))) (fp (PUNCT ,) (sp (ADP per) (sv2 (VERB dar) (compin (PRON si) (sn (NOUN aria) (spd (ADP d') (sn (NOUN uomo) (spd (ADP d') (sn (NOUN autorità))))))))) (PUNCT ,)) (f (ibar (VERB parevano)) (compt (sn (sa (DET loro)) (NOUN occhiate) (spd (ADP di) (sn (NOUN sospetto))))))) (PUNCT .)))"
11,",",",",PUNCT,punct,occhiatacce,"(ROOT (fc (f (sn (sa (DET Questi)) (NOUN servi)) (ibar (AUX erano) (AUX stati)) (compc (sn (PRON loro)) (sv2 (ADP a) (VERB rubare) (compt (sn (DET l') (NOUN anello)))))) (PUNCT ,) (CCONJ e) (cp (sp (ADP con) (sn (DET la) (NOUN coscienza) (sa (ADJ sporca)) (f2 (PRON che) (f (ibar (VERB avevano)))))) (PUNCT ,) (sn (DET le) (NOUN occhiatacce) (f2 (PRON che) (f (ibar (VERB rivolgeva)) (compt (sn (sa (DET loro)) (PROPN Gambara)) (sn (sq (DET ogni)) (NOUN volta) (f2 (PRON che) (f (ibar (VERB entravano))))))))) (fp (PUNCT ,) (sp (ADP per) (sv2 (VERB dar) (compin (PRON si) (sn (NOUN aria) (spd (ADP d') (sn (NOUN uomo) (spd (ADP d') (sn (NOUN autorità))))))))) (PUNCT ,)) (f (ibar (VERB parevano)) (compt (sn (sa (DET loro)) (NOUN occhiate) (spd (ADP di) (sn (NOUN sospetto))))))) (PUNCT .)))"
11,parevano,parere,VERB,conj,loro,"(ROOT (fc (f (sn (sa (DET Questi)) (NOUN servi)) (ibar (AUX erano) (AUX stati)) (compc (sn (PRON loro)) (sv2 (ADP a) (VERB rubare) (compt (sn (DET l') (NOUN anello)))))) (PUNCT ,) (CCONJ e) (cp (sp (ADP con) (sn (DET la) (NOUN coscienza) (sa (ADJ sporca)) (f2 (PRON che) (f (ibar (VERB avevano)))))) (PUNCT ,) (sn (DET le) (NOUN occhiatacce) (f2 (PRON che) (f (ibar (VERB rivolgeva)) (compt (sn (sa (DET loro)) (PROPN Gambara)) (sn (sq (DET ogni)) (NOUN volta) (f2 (PRON che) (f (ibar (VERB entravano))))))))) (fp (PUNCT ,) (sp (ADP per) (sv2 (VERB dar) (compin (PRON si) (sn (NOUN aria) (spd (ADP d') (sn (NOUN uomo) (spd (ADP d') (sn (NOUN autorità))))))))) (PUNCT ,)) (f (ibar (VERB parevano)) (compt (sn (sa (DET loro)) (NOUN occhiate) (spd (ADP di) (sn (NOUN sospetto))))))) (PUNCT .)))"
11,loro,loro,DET,det:poss,occhiate,"(ROOT (fc (f (sn (sa (DET Questi)) (NOUN servi)) (ibar (AUX erano) (AUX stati)) (compc (sn (PRON loro)) (sv2 (ADP a) (VERB rubare) (compt (sn (DET l') (NOUN anello)))))) (PUNCT ,) (CCONJ e) (cp (sp (ADP con) (sn (DET la) (NOUN coscienza) (sa (ADJ sporca)) (f2 (PRON che) (f (ibar (VERB avevano)))))) (PUNCT ,) (sn (DET le) (NOUN occhiatacce) (f2 (PRON che) (f (ibar (VERB rivolgeva)) (compt (sn (sa (DET loro)) (PROPN Gambara)) (sn (sq (DET ogni)) (NOUN volta) (f2 (PRON che) (f (ibar (VERB entravano))))))))) (fp (PUNCT ,) (sp (ADP per) (sv2 (VERB dar) (compin (PRON si) (sn (NOUN aria) (spd (ADP d') (sn (NOUN uomo) (spd (ADP d') (sn (NOUN autorità))))))))) (PUNCT ,)) (f (ibar (VERB parevano)) (compt (sn (sa (DET loro)) (NOUN occhiate) (spd (ADP di) (sn (NOUN sospetto))))))) (PUNCT .)))"
11,occhiate,occhiata,NOUN,obj,parevano,"(ROOT (fc (f (sn (sa (DET Questi)) (NOUN servi)) (ibar (AUX erano) (AUX stati)) (compc (sn (PRON loro)) (sv2 (ADP a) (VERB rubare) (compt (sn (DET l') (NOUN anello)))))) (PUNCT ,) (CCONJ e) (cp (sp (ADP con) (sn (DET la) (NOUN coscienza) (sa (ADJ sporca)) (f2 (PRON che) (f (ibar (VERB avevano)))))) (PUNCT ,) (sn (DET le) (NOUN occhiatacce) (f2 (PRON che) (f (ibar (VERB rivolgeva)) (compt (sn (sa (DET loro)) (PROPN Gambara)) (sn (sq (DET ogni)) (NOUN volta) (f2 (PRON che) (f (ibar (VERB entravano))))))))) (fp (PUNCT ,) (sp (ADP per) (sv2 (VERB dar) (compin (PRON si) (sn (NOUN aria) (spd (ADP d') (sn (NOUN uomo) (spd (ADP d') (sn (NOUN autorità))))))))) (PUNCT ,)) (f (ibar (VERB parevano)) (compt (sn (sa (DET loro)) (NOUN occhiate) (spd (ADP di) (sn (NOUN sospetto))))))) (PUNCT .)))"
11,di,di,ADP,case,sospetto,"(ROOT (fc (f (sn (sa (DET Questi)) (NOUN servi)) (ibar (AUX erano) (AUX stati)) (compc (sn (PRON loro)) (sv2 (ADP a) (VERB rubare) (compt (sn (DET l') (NOUN anello)))))) (PUNCT ,) (CCONJ e) (cp (sp (ADP con) (sn (DET la) (NOUN coscienza) (sa (ADJ sporca)) (f2 (PRON che) (f (ibar (VERB avevano)))))) (PUNCT ,) (sn (DET le) (NOUN occhiatacce) (f2 (PRON che) (f (ibar (VERB rivolgeva)) (compt (sn (sa (DET loro)) (PROPN Gambara)) (sn (sq (DET ogni)) (NOUN volta) (f2 (PRON che) (f (ibar (VERB entravano))))))))) (fp (PUNCT ,) (sp (ADP per) (sv2 (VERB dar) (compin (PRON si) (sn (NOUN aria) (spd (ADP d') (sn (NOUN uomo) (spd (ADP d') (sn (NOUN autorità))))))))) (PUNCT ,)) (f (ibar (VERB parevano)) (compt (sn (sa (DET loro)) (NOUN occhiate) (spd (ADP di) (sn (NOUN sospetto))))))) (PUNCT .)))"
11,sospetto,sospetto,NOUN,nmod,occhiate,"(ROOT (fc (f (sn (sa (DET Questi)) (NOUN servi)) (ibar (AUX erano) (AUX stati)) (compc (sn (PRON loro)) (sv2 (ADP a) (VERB rubare) (compt (sn (DET l') (NOUN anello)))))) (PUNCT ,) (CCONJ e) (cp (sp (ADP con) (sn (DET la) (NOUN coscienza) (sa (ADJ sporca)) (f2 (PRON che) (f (ibar (VERB avevano)))))) (PUNCT ,) (sn (DET le) (NOUN occhiatacce) (f2 (PRON che) (f (ibar (VERB rivolgeva)) (compt (sn (sa (DET loro)) (PROPN Gambara)) (sn (sq (DET ogni)) (NOUN volta) (f2 (PRON che) (f (ibar (VERB entravano))))))))) (fp (PUNCT ,) (sp (ADP per) (sv2 (VERB dar) (compin (PRON si) (sn (NOUN aria) (spd (ADP d') (sn (NOUN uomo) (spd (ADP d') (sn (NOUN autorità))))))))) (PUNCT ,)) (f (ibar (VERB parevano)) (compt (sn (sa (DET loro)) (NOUN occhiate) (spd (ADP di) (sn (NOUN sospetto))))))) (PUNCT .)))"
11,.,.,PUNCT,punct,loro,"(ROOT (fc (f (sn (sa (DET Questi)) (NOUN servi)) (ibar (AUX erano) (AUX stati)) (compc (sn (PRON loro)) (sv2 (ADP a) (VERB rubare) (compt (sn (DET l') (NOUN anello)))))) (PUNCT ,) (CCONJ e) (cp (sp (ADP con) (sn (DET la) (NOUN coscienza) (sa (ADJ sporca)) (f2 (PRON che) (f (ibar (VERB avevano)))))) (PUNCT ,) (sn (DET le) (NOUN occhiatacce) (f2 (PRON che) (f (ibar (VERB rivolgeva)) (compt (sn (sa (DET loro)) (PROPN Gambara)) (sn (sq (DET ogni)) (NOUN volta) (f2 (PRON che) (f (ibar (VERB entravano))))))))) (fp (PUNCT ,) (sp (ADP per) (sv2 (VERB dar) (compin (PRON si) (sn (NOUN aria) (spd (ADP d') (sn (NOUN uomo) (spd (ADP d') (sn (NOUN autorità))))))))) (PUNCT ,)) (f (ibar (VERB parevano)) (compt (sn (sa (DET loro)) (NOUN occhiate) (spd (ADP di) (sn (NOUN sospetto))))))) (PUNCT .)))"
12,Cominciarono,cominciare,VERB,root,ROOT,"(ROOT (fc (f (ibar (VERB Cominciarono)) (compin (sv2 (ADP ad) (VERB aver) (compc (sn (NOUN paura) (sv2 (ADP d') (AUX essere) (VERB scoperti))))))) (CCONJ e) (PUNCT ,) (f (ibar (ADV non) (PRON la) (VERB finivano)) (compin (savv (ADV più)) (sp (ADP con) (sn (DET le) (NOUN riverenze))))) (PUNCT .)))"
12,ad,a,ADP,mark,aver,"(ROOT (fc (f (ibar (VERB Cominciarono)) (compin (sv2 (ADP ad) (VERB aver) (compc (sn (NOUN paura) (sv2 (ADP d') (AUX essere) (VERB scoperti))))))) (CCONJ e) (PUNCT ,) (f (ibar (ADV non) (PRON la) (VERB finivano)) (compin (savv (ADV più)) (sp (ADP con) (sn (DET le) (NOUN riverenze))))) (PUNCT .)))"
12,aver,avere,VERB,ccomp,Cominciarono,"(ROOT (fc (f (ibar (VERB Cominciarono)) (compin (sv2 (ADP ad) (VERB aver) (compc (sn (NOUN paura) (sv2 (ADP d') (AUX essere) (VERB scoperti))))))) (CCONJ e) (PUNCT ,) (f (ibar (ADV non) (PRON la) (VERB finivano)) (compin (savv (ADV più)) (sp (ADP con) (sn (DET le) (NOUN riverenze))))) (PUNCT .)))"
12,paura,paura,NOUN,obj,aver,"(ROOT (fc (f (ibar (VERB Cominciarono)) (compin (sv2 (ADP ad) (VERB aver) (compc (sn (NOUN paura) (sv2 (ADP d') (AUX essere) (VERB scoperti))))))) (CCONJ e) (PUNCT ,) (f (ibar (ADV non) (PRON la) (VERB finivano)) (compin (savv (ADV più)) (sp (ADP con) (sn (DET le) (NOUN riverenze))))) (PUNCT .)))"
12,d',di,ADP,mark,scoperti,"(ROOT (fc (f (ibar (VERB Cominciarono)) (compin (sv2 (ADP ad) (VERB aver) (compc (sn (NOUN paura) (sv2 (ADP d') (AUX essere) (VERB scoperti))))))) (CCONJ e) (PUNCT ,) (f (ibar (ADV non) (PRON la) (VERB finivano)) (compin (savv (ADV più)) (sp (ADP con) (sn (DET le) (NOUN riverenze))))) (PUNCT .)))"
12,essere,essere,AUX,aux:pass,scoperti,"(ROOT (fc (f (ibar (VERB Cominciarono)) (compin (sv2 (ADP ad) (VERB aver) (compc (sn (NOUN paura) (sv2 (ADP d') (AUX essere) (VERB scoperti))))))) (CCONJ e) (PUNCT ,) (f (ibar (ADV non) (PRON la) (VERB finivano)) (compin (savv (ADV più)) (sp (ADP con) (sn (DET le) (NOUN riverenze))))) (PUNCT .)))"
12,scoperti,scoprire,VERB,acl,paura,"(ROOT (fc (f (ibar (VERB Cominciarono)) (compin (sv2 (ADP ad) (VERB aver) (compc (sn (NOUN paura) (sv2 (ADP d') (AUX essere) (VERB scoperti))))))) (CCONJ e) (PUNCT ,) (f (ibar (ADV non) (PRON la) (VERB finivano)) (compin (savv (ADV più)) (sp (ADP con) (sn (DET le) (NOUN riverenze))))) (PUNCT .)))"
