BEGIN,entropy,type_of_words,word
9210285.0,5.441644191741943,content,tornai
9240273.0,8.731730461120605,function,la
9245124.0,7.755855083465576,content,prima
9256590.0,4.988430023193359,content,cosa
9267174.0,5.394423007965088,function,che
9274450.0,6.649075508117676,content,feci
9288783.0,4.987392425537109,function,fu
9293193.0,5.41461706161499,content,domandargli
9335529.0,5.6997480392456055,function,Ciao
9349200.0,2.789692640304565,content,Pimpi
9363753.0,7.584019184112549,function,come
9374337.0,6.691600799560547,content,stai
9417996.0,3.9558050632476807,function,E
9426816.0,5.491791725158691,function,lui
9436518.0,6.662234783172607,function,con
9440928.0,5.319900989532471,function,la
9446661.0,7.929751396179199,function,mia
9454599.0,6.097892284393311,content,voce
9485028.0,6.950343132019043,function,Mannaggia
