word,phoneme,phoneme_surprisal
immusoniti,i,-0.0
immusoniti,t,-0.0
immusoniti,i,-0.0
disimpararono,d,3.5282913482209732
disimpararono,i,1.4754981114787726
disimpararono,z,6.967035192110603
disimpararono,i,2.249134292548041
disimpararono,m,8.205213450659347
disimpararono,p,-0.0
disimpararono,a,19.931568569324174
disimpararono,r,-0.0
disimpararono,a,-0.0
disimpararono,r,-0.0
disimpararono,o,-0.0
disimpararono,n,-0.0
disimpararono,o,-0.0
anche,a,3.4133227501706522
anche,N,2.9501259302856884
anche,k,0.006504257920381275
anche,e,0.2686984607138989
a,a,4.821193779220735
parlare,p,3.1802064489422532
parlare,a,1.569901534842315
parlare,r,0.7011350354900713
parlare,l,0.62165971030727
parlare,a,0.0018700736749277071
parlare,r,0.2175553094277865
parlare,e,0.24488379134349147
è,E,9.71001388848314
alla,a,2.109024519462369
alla,ll,4.756036112042465
alla,a,1.8305583063532542
fine,f,2.4177239532558104
fine,i,0.4239376339440156
fine,n,0.03132249798301132
fine,e,0.03213034285724324
capitò,k,3.871598195354035
capitò,a,2.5810857728425525
capitò,p,1.4788993893183737
capitò,i,0.05616523117037432
capitò,t,2.414360628531716
capitò,O,11.165054538572257
che,k,4.402319092019671
che,e,2.332136274629982
i,i,6.09764075875726
padroni,p,3.771865111031982
padroni,a,1.453351534912617
padroni,d,1.4915171438935744
padroni,r,0.026584358452053414
padroni,o,0.2567984801174578
padroni,n,0.0699086685479442
padroni,i,0.030739357419738305
di,d,1.5254890889804622
di,i,1.4021674490735085
casa,k,0.47682326101386224
casa,a,1.4244486970861707
casa,z,0.7925339020861749
casa,a,0.0690114983911915
si,s,3.3619809629259096
si,i,1.707176026447616
misero,m,4.7525441533916215
misero,i,3.249733669246661
misero,z,0.2801264041228498
misero,e,0.0009320012036898841
misero,r,0.21774479837068167
misero,o,0.002929976404518157
ad,a,1.4609161979426373
ad,d,4.636724560814622
abbaiare,a,0.9375468320299637
abbaiare,bb,3.669464047648747
abbaiare,a,0.8535470316852076
abbaiare,j,2.129304835089718
abbaiare,a,-0.0
abbaiare,r,0.002249462130740082
abbaiare,e,-0.0
come,k,3.674566643263883
come,o,1.2804220266695443
come,m,2.0463782713778453
come,e,0.2571924831613243
i,i,5.610167629706887
loro,l,4.202800979360824
loro,o,0.9335324553810997
loro,r,0.02119211146931633
loro,o,0.0017998832178459385
cani,k,2.29666205499143
cani,a,0.3474653009065336
cani,n,0.22926161244254176
cani,i,0.05426756971346517
loro,l,4.824456130448051
loro,o,2.742067368765507
loro,r,2.5728053173654635
loro,o,0.027162799685392078
forse,f,3.529814865509013
forse,o,4.658478185094008
forse,r,1.8843251900751405
forse,s,1.361867063867568
forse,e,-0.0
credevano,k,3.5746255590082625
credevano,r,4.876276274861103
credevano,e,0.07813302704363301
credevano,d,0.9189575694438404
credevano,e,0.6404142740914501
credevano,v,0.8282042077084476
credevano,a,0.013672030096551616
credevano,n,0.584992932361754
credevano,o,-0.0
di,d,3.070344407231327
di,i,0.5448464862462905
parlare,p,3.0815281939222894
parlare,a,3.02312505677793
parlare,r,0.2785792383025156
parlare,l,0.11069687392062363
parlare,a,0.0005903450435707435
parlare,r,0.04596510546521089
parlare,e,0.04744683812722763
ma,m,3.206006279621432
ma,a,0.8431202316235685
cuando,k,3.1352277244467954
cuando,w,1.2631501909223806
cuando,a,0.744452359358395
cuando,n,0.24410167045564726
cuando,d,0.07873363332045817
cuando,o,19.931568569324174
aprivano,a,3.256536394669944
aprivano,p,5.026869032154596
aprivano,r,0.006865998070184875
aprivano,i,0.05422834347955877
aprivano,v,1.82819694077624
aprivano,a,0.008540409114259434
aprivano,n,0.1832024015591033
aprivano,o,-0.0
bocca,b,7.75728074749954
bocca,o,1.2699317414890345
bocca,kk,0.21909712283125793
bocca,a,0.029768658895924522
si,s,4.115690005191372
si,i,2.213007381208261
udiva,u,5.908139690460617
udiva,d,1.2467336243585543
udiva,i,0.010812016316583689
udiva,v,0.4555015912612544
udiva,a,2.8355343602962386
una,u,3.173682629828844
una,n,0.08744510484236087
una,a,2.0813523386207375
specie,s,3.220457619612377
specie,p,3.686464576907895
specie,E,1.116020727412215
specie,tS,0.018954823522789092
specie,e,-0.0
di,d,0.11940420593779681
di,i,0.04587524912498297
bau,b,3.7965702526174856
bau,a,1.0572359050430822
bau,u,11.049652457138865
bau,b,7.396397911915419
bau,a,2.2423285732565374
bau,u,1.405146319289334
che,k,2.895486326958437
che,e,0.9169480291407179
faceva,f,3.860944814858266
faceva,a,0.43169276321193983
faceva,tS,0.18747975386126603
